,age,gender,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
1993,24,0,1,2,1,1,2,1,9,154.01,41815.34,15.976715237406287,1156.7483835460932,1,0,1,3,7,4
1994,10,0,2,4,0,0,1,1,2,60.34,19855.12,15.976715237406287,815.61,0,1,1,2,4,5
1995,36,1,1,2,1,1,2,1,15,236.96,13269.55,21.0,686.8821987429081,1,0,0,0,3,5
1996,32,0,1,2,1,1,1,0,15,33.54,37134.52,8.0,160.9270243526355,1,0,1,2,0,5
1997,25,1,1,2,0,1,1,2,11,212.67,14528.46,9.0,505.12,0,1,0,0,7,5
1998,41,1,1,4,0,1,1,0,12,165.19,40278.06,17.0,1047.4606080596184,1,0,0,0,1,3
1999,49,0,1,1,1,0,2,2,13,283.83,22334.84,4.0,705.05,0,1,0,0,4,2
2000,64,0,1,3,0,1,0,2,20,267.29,90094.88,15.976715237406287,736.1,0,1,0,0,5,2
2001,64,1,1,4,1,1,1,0,9,68.73,29403.68,7.0,752.29,0,1,0,0,4,2
2002,26,2,0,0,1,2,2,2,-999,259.82,21380.0,15.976715237406287,686.8821987429081,0,1,0,0,3,5
2003,52,0,0,4,1,0,1,2,5,216.88,67042.05,3.0,774.33,1,0,0,0,6,1
2004,21,0,1,1,0,1,2,2,21,390.17,3183.89,17.0,667.61,0,1,0,0,1,4
2005,18,1,1,2,0,1,1,1,17,384.01,3362.78,22.0,571.34,1,0,1,1,1,5
2006,35,0,1,5,1,1,1,2,9,59.65,4844.83,23.0,633.95,1,0,1,3,3,4
2007,30,1,1,1,0,2,1,1,12,458.85,6431.04,15.976715237406287,653.0,0,1,0,0,3,4
2008,33,1,2,1,0,2,1,0,14,313.09,96285.37,19.0,739.22,1,1,0,0,8,2
2009,12,2,0,3,0,1,1,0,9,-743.6623889159216,53502.22,14.0,798.42,1,1,1,3,4,2
2010,50,1,1,5,0,2,2,1,6,388.4,7931.47,24.0,715.02,1,0,0,0,3,3
2011,60,0,1,2,1,1,1,1,5,31.16,7605.48,12.0,638.25,0,1,1,3,2,5
2012,57,1,2,5,0,2,2,1,4,101.33,12159.36,26.0,612.56,0,1,0,0,7,3
2013,29,1,2,2,1,2,1,0,11,297.06,1221.24,11.0,518.17,1,0,0,0,1,5
2014,63,1,0,2,0,0,2,1,11,213.24,12017.2,15.976715237406287,529.82,1,0,1,2,2,5
2015,16,0,1,4,0,2,0,1,14,403.63,25339.98,5.0,794.98,0,1,1,2,1,3
2016,41,1,1,2,1,2,2,2,17,68.02,45146.85,20.0,672.14,0,1,0,0,2,5
2017,28,1,2,2,1,2,0,0,9,278.14,18244.17,6.0,672.28,1,0,0,0,7,5
2018,53,1,0,5,1,0,2,0,5,31.08,4050.85,15.0,792.89,1,0,1,3,0,3
2019,17,0,0,5,1,1,1,0,1,522.38,87193.4,4.0,686.8821987429081,0,1,0,0,8,2
2020,12,0,1,2,0,2,2,1,4,32.44,8586.89,27.0,517.13,0,1,1,3,2,5
2021,50,0,0,1,0,2,2,2,17,61.12,42927.66,13.0,1131.0921158433175,1,0,1,2,2,3
2022,62,1,0,1,0,1,2,0,13,1283.45,25546.54,19.0,731.98,1,0,1,2,1,3
2023,10,0,1,0,1,1,1,0,7,1439.308223996201,35653.1,11.0,145.19079560561931,1,1,0,0,0,5
2024,47,0,1,2,1,2,1,0,7,623.14,6577.58,12.0,573.23,1,0,0,0,2,5
2025,11,0,1,3,1,1,0,2,3,361.28,48156.01,20.0,686.8821987429081,1,1,1,1,1,3
2026,23,1,0,5,1,0,2,0,6,252.02,25402.45,21.0,139.8613850683607,1,1,1,3,2,4
2027,10,0,1,5,0,0,2,1,-999,160.87,43412.77,10.0,771.05,1,0,0,0,1,3
2028,45,1,1,2,0,2,2,1,8,30.33,25646.7,16.0,686.8821987429081,1,0,1,3,1,4
2029,29,1,0,3,1,2,1,2,10,169.81,36384.15,24.0,782.0,1,0,0,0,0,3
2030,58,1,0,0,1,2,1,0,16,36.68,8539.91,6.0,654.45,0,1,0,0,1,3
2031,41,0,0,5,1,2,1,2,10,192.87,32815.74,4.703207227517616,165.54860569008062,0,1,1,1,1,4
2032,57,1,1,4,1,0,2,1,9,117.73,8553.41,29.0,785.31,1,0,1,2,3,3
2033,43,1,1,2,1,2,1,0,10,71.3,40663.45,12.0,667.24,1,0,0,0,0,4
2034,44,0,0,0,0,2,2,2,18,874.42,12314.62,27.0,392.7536011335028,0,1,0,0,0,5
2035,26,1,0,2,1,0,1,2,8,62.74,49912.38,16.0,672.64,1,0,0,0,0,4
2036,11,0,0,3,0,2,0,1,-999,217.63,11728.04,12.0,722.55,0,1,1,3,0,3
2037,50,1,0,4,0,1,0,0,11,326.26,11734.2,23.0,723.83,0,1,0,0,2,3
2038,61,0,0,0,1,2,0,2,11,291.28,14798.96,23.0,596.27,0,1,1,3,2,5
2039,45,1,2,1,0,2,2,1,8,267.81,39990.13,15.976715237406287,671.54,0,1,1,1,3,4
2040,10,1,0,4,1,2,1,1,18,138.77,5027.82,8.0,716.51,1,0,1,1,1,3
2041,61,1,0,3,1,0,2,1,23,34.19,20154.94,8.0,744.0,0,1,1,2,7,3
2042,61,1,1,3,0,2,2,0,6,433.4,40257.84,15.0,749.67,1,0,1,3,0,3
2043,54,0,0,4,1,0,2,0,21,356.94,8913.19,24.0,933.9246244819508,1,1,1,2,2,3
2044,43,1,1,4,1,0,1,1,4,413.32,8906.32,21.0,1128.6226213204504,0,1,1,2,2,3
2045,63,0,0,2,0,2,2,1,12,345.17,15629.06,26.0,601.49,1,0,0,0,7,4
2046,44,1,2,2,1,2,1,2,8,52.13,42607.11,19.0,599.92,1,0,1,2,3,5
2047,22,0,2,2,0,0,1,1,9,80.68,29126.28,22.0,643.52,1,0,0,0,3,4
2048,40,1,2,3,1,2,0,1,8,769.15,67872.39,19.0,772.46,1,1,0,0,8,2
2049,32,1,1,1,0,1,2,2,14,276.85,33465.84,15.976715237406287,686.8821987429081,0,1,0,0,5,2
2050,25,1,0,2,0,1,1,0,14,1220.0998091930514,4491.1,27.0,506.24,1,0,1,1,2,5
2051,58,1,0,3,1,2,2,2,13,33.6,7640.04,13.0,714.22,0,1,0,0,4,2
2052,11,1,2,0,1,0,2,1,15,43.2,8831.27,12.0,600.3,0,1,0,0,2,5
2053,47,0,0,4,0,1,1,2,7,94.16,16882.04,15.976715237406287,849.23,1,0,1,1,4,1
2054,22,0,1,4,0,1,1,0,7,117.94,23308.95,13.0,742.95,0,1,0,0,3,3
2055,54,1,0,3,1,2,1,2,17,85.81,13225.45,5.0,777.78,0,1,1,2,0,3
2056,39,1,1,4,0,0,2,2,7,44.94,18490.01,7.0,734.11,0,1,1,3,1,3
2057,30,0,0,2,1,2,1,0,11,1652.0532839316318,11750.68,15.976715237406287,686.8821987429081,1,0,0,0,7,4
2058,27,0,0,1,1,0,2,2,16,253.11,3258.68,22.0,723.56,1,0,1,3,3,3
2059,64,1,1,1,0,0,0,0,18,471.74,77441.41,3.0,1335.7911918541065,0,1,0,0,6,2
2060,44,0,1,1,0,1,2,1,13,151.69,39623.29,27.0,790.59,1,0,0,0,7,3
2061,52,1,0,2,0,2,2,2,-999,1122.6691568852502,45831.29,21.0,811.5207996307289,0,1,1,3,3,5
2062,37,1,0,2,1,0,0,1,14,1281.27,33586.01,15.976715237406287,686.8821987429081,0,1,0,0,7,4
2063,25,1,0,3,1,1,1,2,4,56.89,1846.05,15.0,755.18,1,0,0,0,0,3
2064,21,1,0,1,0,2,1,2,13,31.8,4407.26,14.0,323.87578655785705,0,1,0,0,2,4
2065,55,1,2,2,1,1,0,1,16,271.67,30884.02,8.0,686.8821987429081,1,0,0,0,2,5
2066,54,0,1,5,0,0,1,0,5,311.4,26564.82,11.0,622.5,1,1,0,0,0,4
2067,29,1,1,0,0,1,2,1,-999,394.54,47482.98,25.0,565.29,1,0,1,2,1,5
2068,47,0,0,2,1,0,2,0,9,446.75,6715.01,19.0,645.04,1,0,0,0,1,5
2069,36,0,0,3,0,1,2,2,17,150.78,58660.76,15.976715237406287,686.8821987429081,0,1,0,0,6,1
2070,10,1,1,2,1,2,1,2,19,328.39,24998.48,21.0,680.4,0,1,0,0,3,5
2071,48,0,1,0,0,0,1,0,18,68.19,7564.29,28.0,615.8,0,1,0,0,2,5
2072,10,1,1,2,1,2,1,1,7,152.5,41057.56,15.976715237406287,664.9,0,1,1,2,7,4
2073,57,0,1,5,1,0,2,2,15,521.88,7564.12,28.0,662.21,1,1,0,0,2,4
2074,57,0,0,2,0,0,2,0,20,224.0,2197.62,26.0,689.89,0,1,0,0,3,5
2075,36,1,0,0,0,1,2,1,16,312.84,48507.07,5.0,502.29,0,1,0,0,0,5
2076,56,1,1,4,1,1,1,1,8,620.25,2097.09,6.0,706.96,1,1,1,1,4,2
2077,60,1,0,1,1,2,1,0,13,186.1,14875.84,20.0,695.34,0,1,0,0,3,4
2078,54,1,1,1,1,1,2,0,11,286.5,42962.67,12.0,758.21,1,0,1,1,3,3
2079,64,0,1,3,0,0,1,0,21,34.15,25141.4,15.976715237406287,789.8,0,1,0,0,7,3
2080,38,0,1,1,1,2,0,2,17,275.47,14843.98,15.976715237406287,437.7090623369937,1,0,1,3,3,3
2081,23,1,1,0,0,2,1,0,22,177.84,41955.94,19.0,596.1,1,0,1,3,0,5
2082,47,1,0,1,1,1,2,2,14,34.79,11544.99,15.976715237406287,682.75,0,1,0,0,2,4
2083,40,1,1,1,1,2,2,0,9,32.26,41045.23,12.0,746.41,1,0,0,0,6,2
2084,35,0,2,4,1,0,1,2,19,454.3,33304.36,16.0,774.67,0,1,1,3,3,3
2085,55,1,1,2,1,2,2,0,16,-1113.5837230253303,33899.91,12.0,686.8821987429081,1,0,0,0,2,3
2086,27,1,1,4,0,2,1,1,18,1314.0803789398112,17495.23,5.0,779.45,0,1,1,1,0,3
2087,31,1,0,2,1,1,2,0,2,276.72,21255.96,9.0,635.96,0,1,1,1,0,5
2088,15,0,0,5,0,2,2,2,7,199.3,36471.66,16.0,749.44,1,0,0,0,7,3
2089,10,1,0,5,0,1,2,0,9,178.61,38503.25,24.0,636.21,1,0,0,0,1,4
2090,32,0,2,5,1,2,2,1,14,139.75,16316.66,27.0,686.8821987429081,1,0,0,0,1,3
2091,34,0,2,4,0,0,1,2,23,485.07,9476.7,15.976715237406287,734.9,1,1,0,0,0,3
2092,55,1,0,2,1,2,2,2,12,161.41,29076.23,25.0,698.77,1,0,1,3,3,5
2093,58,1,1,0,0,0,1,2,9,51.43,38337.43,7.0,631.9,0,1,1,3,2,4
2094,40,1,1,5,0,0,1,1,-999,335.71,53782.9,13.0,764.32,1,0,1,1,4,2
2095,57,0,0,3,0,1,2,0,10,62.48,38269.61,15.0,796.26,1,0,0,0,3,3
2096,20,1,0,3,1,1,1,2,10,79.18,24191.17,8.0,787.82,0,1,1,2,0,3
2097,39,1,1,1,1,0,2,2,20,30.93,6985.19,5.0,749.89,0,1,0,0,1,3
2098,56,0,0,3,0,1,2,1,14,171.15,12512.97,3.0,818.46,0,1,0,0,6,1
2099,50,0,0,0,1,2,1,0,16,137.54,28379.8,25.0,686.8821987429081,1,0,1,1,2,5
2100,40,0,0,0,1,2,2,2,20,138.02,22441.56,19.0,640.56,0,1,0,0,3,5
2101,38,1,1,0,0,1,0,0,-999,441.36,41913.58,18.0,653.2,1,0,0,0,7,4
2102,61,1,2,2,1,1,1,0,-999,246.57,6442.16,15.0,514.08,0,1,0,0,0,5
2103,23,1,2,0,1,0,1,0,11,145.51,22122.52,9.0,524.17,1,0,0,0,7,5
2104,51,1,0,3,1,0,2,1,3,946.6,70404.86,12.0,760.86,0,1,1,3,4,1
2105,33,1,1,1,0,2,1,0,3,34.15,19207.63,15.976715237406287,708.69,0,1,1,1,4,2
2106,13,1,0,5,1,2,2,1,16,138.25,35598.21,21.0,757.53,1,0,0,0,1,3
2107,39,0,1,2,0,1,2,1,17,82.07,44437.51,18.0,687.39,0,1,1,3,7,5
2108,64,0,0,0,1,2,2,1,18,201.27,10180.96,25.0,686.8821987429081,0,1,1,2,7,5
2109,55,1,1,1,0,0,2,1,15,1401.7907282325318,17472.45,29.0,731.98,1,1,0,0,2,3
2110,23,1,0,2,1,2,0,1,6,1423.98,38823.62,12.0,686.8821987429081,0,1,1,3,2,4
2111,32,1,0,2,0,2,2,2,18,133.48,22999.8,27.0,625.9,1,0,1,1,7,5
2112,56,1,0,5,1,1,1,2,6,94.62,26889.33,22.0,782.46,0,1,0,0,0,3
2113,16,1,1,0,1,1,0,1,8,407.56,33315.43,13.0,696.36,1,0,1,1,3,4
2114,27,0,1,0,0,0,1,0,6,-978.6569497389468,28936.39,14.0,655.22,0,1,0,0,2,5
2115,42,0,1,2,1,1,1,0,5,145.4,1066.2,6.0,624.31,1,0,1,1,7,5
2116,11,1,0,4,1,0,1,0,21,179.28,48341.85,18.0,716.3,0,1,0,0,2,3
2117,55,1,0,2,0,1,1,2,11,63.11,6440.04,14.0,298.12298617165163,0,1,1,3,7,4
2118,49,0,0,0,1,0,1,1,8,598.53,8287.81,21.0,1065.6811440729066,0,1,1,2,2,5
2119,16,1,1,0,1,1,2,1,16,188.72,19157.85,26.0,686.8821987429081,1,0,0,0,1,5
2120,58,1,1,5,0,0,2,1,14,147.48,81930.21,9.0,708.86,1,0,1,3,6,2
2121,19,0,2,4,1,2,2,2,-999,586.0,15121.93,22.0,754.41,1,0,1,2,1,3
2122,22,1,2,5,0,2,1,2,8,263.53,26404.79,12.0,794.13,1,0,1,2,0,3
2123,61,1,1,0,1,2,1,0,4,44.23,3105.85,19.0,530.84,1,0,1,2,1,5
2124,38,0,1,3,1,1,2,0,-999,1483.46,35146.91,18.0,778.92,1,0,1,1,4,2
2125,60,0,1,5,1,2,2,0,15,87.51,48401.05,20.0,743.8,0,1,0,0,2,3
2126,16,1,0,4,1,1,1,0,17,568.77,33372.79,14.0,749.93,1,0,1,3,7,3
2127,16,1,1,5,1,1,0,1,19,775.45,47053.83,9.0,1102.1376960955868,1,1,0,0,1,4
2128,64,1,0,0,1,1,2,1,15,176.29,25866.24,23.0,573.13,0,1,1,1,2,5
2129,43,1,0,4,0,2,1,1,16,33.95,37937.56,8.0,718.25,1,0,0,0,1,3
2130,27,0,1,0,0,1,2,0,11,78.79,43316.53,5.0,664.15,1,0,1,2,7,4
2131,47,1,1,3,0,1,1,1,17,303.99,67849.23,4.0,806.44,1,1,1,1,5,1
2132,11,0,1,2,1,2,2,1,12,97.25,6787.25,15.0,534.48,0,1,0,0,2,5
2133,29,0,0,4,1,0,0,1,15,556.53,48371.79,27.0,723.3,1,0,1,1,0,3
2134,26,1,1,0,0,2,1,2,7,794.33,20254.7,29.0,620.64,1,1,1,3,3,4
2135,17,0,2,0,0,2,0,1,4,384.53,48599.68,15.976715237406287,532.32,0,1,1,2,2,5
2136,31,0,0,4,0,2,1,1,8,295.05,65235.96,13.0,837.92,0,1,1,2,6,1
2137,40,0,0,2,1,1,2,0,10,685.34,45850.85,19.0,581.4677191613781,0,1,1,3,0,5
2138,59,1,0,1,0,1,1,2,5,307.93,48838.28,18.0,686.8821987429081,1,1,0,0,5,1
2139,58,1,1,0,1,1,2,1,14,179.08,14904.46,9.0,503.46,0,1,0,0,1,5
2140,45,0,1,0,1,0,1,1,17,32.7,20426.19,19.0,665.61,0,1,0,0,0,4
2141,59,0,0,2,0,0,2,1,16,233.53,8828.83,22.0,518.31,1,0,0,0,7,5
2142,14,0,1,5,0,0,2,1,14,32.3,35270.41,20.0,738.67,1,0,1,3,0,3
2143,38,1,1,3,1,1,2,1,5,-718.0871973620207,53587.82,17.0,686.8821987429081,0,1,0,0,6,1
2144,22,1,1,2,1,1,0,2,13,391.1,11307.03,20.0,649.81,0,1,1,1,3,4
2145,23,0,0,2,0,2,0,0,19,333.39,28293.42,15.0,519.75,1,1,0,0,2,5
2146,34,0,0,5,0,1,0,0,2,405.6,72811.77,11.0,1126.34515624367,1,0,0,0,5,2
2147,12,1,1,0,1,2,1,1,14,-1789.6772202887305,24800.86,8.0,689.89,1,0,0,0,3,5
2148,31,0,0,0,1,1,1,1,10,62.46,10466.06,19.0,637.65,1,0,0,0,1,5
2149,35,0,0,0,0,2,2,0,16,150.39,23523.28,19.0,602.24,1,0,1,1,3,4
2150,56,0,2,2,1,2,2,0,13,884.2199208602524,37481.45,12.0,625.6,0,1,0,0,3,5
2151,55,1,0,2,1,2,2,1,12,105.16,46698.84,14.0,607.31,0,1,1,1,3,5
2152,45,1,0,3,1,1,2,0,8,556.96,35253.83,25.0,744.74,1,0,0,0,7,3
2153,24,0,1,0,0,0,2,1,10,1150.4979405304553,12749.2,15.976715237406287,519.49,1,0,1,3,3,5
2154,30,0,1,5,1,2,1,1,18,68.52,15417.78,15.0,140.96493609117113,1,0,1,1,2,3
2155,20,1,1,4,0,1,2,1,9,476.0,84109.32,19.0,50.20478934715732,1,1,1,2,4,2
2156,45,0,1,0,0,0,1,2,17,169.51,28357.0,8.0,566.01,0,1,1,3,2,5
2157,50,1,2,3,0,1,1,0,13,265.78,7853.26,6.0,737.3,0,1,1,1,1,3
2158,23,1,0,5,0,1,1,2,14,201.04,25757.44,18.0,344.799287644962,1,0,0,0,7,3
2159,13,1,0,3,1,1,0,1,13,449.87,52939.41,15.976715237406287,838.51,1,1,0,0,8,1
2160,39,0,0,5,0,0,2,2,11,311.13,15670.65,11.0,619.25,1,1,1,2,3,4
2161,52,0,1,3,1,1,2,0,-999,304.46,27779.55,26.0,686.8821987429081,1,0,0,0,3,3
2162,62,0,1,5,0,0,2,0,14,712.82,28651.51,18.0,664.65,1,1,1,2,0,4
2163,57,0,1,2,0,2,1,1,8,328.97,45126.87,8.0,1024.272660020408,0,1,1,1,3,5
2164,49,1,1,2,0,1,2,1,2,42.37,48370.33,29.0,637.89,0,1,1,1,7,4
2165,50,1,1,2,1,0,1,1,22,81.64,43405.78,24.0,394.6788388996508,1,0,1,2,2,5
2166,44,0,2,1,0,0,2,1,9,55.0,22067.35,15.976715237406287,780.46,1,0,1,1,3,3
2167,37,0,2,2,1,1,0,2,6,30.95,22664.5,27.0,686.8821987429081,1,0,0,0,0,4
2168,19,0,2,3,0,2,2,0,12,201.02,32479.35,11.0,686.8821987429081,1,0,0,0,5,2
2169,35,1,1,2,0,0,1,0,14,75.38,15165.41,26.0,567.3,0,1,1,2,1,5
2170,26,0,2,1,1,0,1,0,15,391.26,27063.12,15.976715237406287,331.99058468363813,1,1,1,2,2,3
2171,48,1,1,2,0,1,2,0,15,165.26,17477.81,15.976715237406287,686.8821987429081,0,1,1,1,3,4
2172,43,0,1,2,1,2,0,0,24,-704.2370655412317,30013.72,29.0,314.3121704142464,1,0,0,0,3,4
2173,13,1,1,4,0,2,1,1,13,258.02,1126.56,15.976715237406287,1267.719607602233,1,0,0,0,6,1
2174,58,0,2,4,0,0,1,0,13,424.52,13122.43,10.0,208.5135274795232,1,0,1,3,0,3
2175,42,0,2,5,1,1,0,0,8,619.1,21431.07,26.0,774.52,1,0,1,3,7,3
2176,37,0,0,1,0,0,1,2,8,-705.2061379811702,17944.56,5.0,616.87,1,0,1,3,1,4
2177,22,1,1,4,1,2,2,2,7,292.42,26058.32,15.976715237406287,742.6,0,1,1,2,1,3
2178,57,1,1,2,1,0,0,2,12,619.25,37482.97,25.0,645.99,1,0,1,1,3,4
2179,34,0,1,4,0,2,2,0,14,32.3,1762.52,25.0,722.7983307956781,1,0,0,0,1,3
2180,62,1,0,5,0,1,2,2,11,326.56,15163.57,15.0,687.54,0,1,1,2,0,4
2181,40,0,1,2,0,0,1,2,3,1199.1817305732843,17055.21,14.0,283.1086746542734,0,1,0,0,7,4
2182,60,1,0,4,0,0,0,1,17,407.98,39720.32,15.976715237406287,758.48,0,1,1,1,1,3
2183,43,1,1,2,1,1,2,1,4,139.55,49366.78,16.0,698.12,0,1,1,2,7,4
2184,60,0,1,4,0,2,1,2,20,147.46,97245.24,2.0,759.65,0,1,1,1,4,2
2185,25,0,0,0,1,2,2,0,8,237.33,29616.36,25.0,525.22,1,0,0,0,1,5
2186,50,0,1,5,1,1,0,2,11,1401.57,27638.86,15.0,751.89,1,1,1,1,4,2
2187,25,1,1,0,0,0,2,0,16,1482.5853880690483,3085.85,16.0,683.71,1,0,1,2,7,4
2188,55,0,0,2,1,2,1,1,11,287.52,10387.5,11.0,686.8821987429081,1,0,0,0,3,5
2189,36,0,1,5,1,0,0,1,2,1325.8304511884053,10944.6,15.0,679.45,0,1,1,1,2,4
2190,64,1,1,2,0,2,2,2,23,282.07,29357.53,15.976715237406287,638.63,0,1,1,1,3,4
2191,55,0,2,0,0,1,1,2,17,-887.5430040171412,28853.78,10.0,698.36,1,0,0,0,0,4
2192,31,0,1,2,1,2,0,0,11,747.67,42493.7,1.8250742855075899,713.45,1,1,0,0,7,4
2193,45,1,1,4,0,2,1,0,-999,418.61,40062.26,21.0,530.2983126721173,0,1,0,0,7,3
2194,28,1,0,5,0,1,2,0,14,169.51,6507.29,5.0,621.02,0,1,1,2,1,4
2195,36,1,0,3,0,1,1,0,8,84.07,98334.89,40.79383531462888,771.45,1,0,0,0,8,1
2196,18,0,2,4,0,0,2,2,3,456.57,59076.1,15.976715237406287,829.72,0,1,1,1,6,4
2197,63,1,1,3,0,0,1,1,9,32.84,46343.24,6.0,785.86,1,0,1,1,7,3
2198,23,1,2,0,0,1,1,2,23,109.24,4127.48,8.0,533.97,1,0,0,0,7,5
2199,38,0,2,1,1,0,1,0,14,233.87,45513.9,8.0,719.21,1,0,0,0,2,4
2200,40,1,0,2,1,2,1,2,9,119.12,4384.76,8.0,686.8821987429081,1,0,1,1,7,3
2201,56,0,1,1,0,2,1,2,9,88.2,7231.3,15.976715237406287,652.91,1,0,0,0,2,4
2202,24,1,1,2,0,2,1,2,12,343.62,7419.66,15.976715237406287,680.81,1,0,0,0,1,4
2203,64,0,1,5,1,2,0,2,9,1007.75,17147.22,11.0,664.63,1,0,0,0,0,3
2204,24,0,1,2,1,0,0,2,6,464.22,46882.09,15.0,698.54,0,1,0,0,2,5
2205,43,0,1,4,1,2,2,0,22,54.83,89770.49,5.0,733.14,0,1,1,1,6,2
2206,14,0,0,5,1,2,1,0,16,32.27,43237.83,13.0,128.2721817763022,1,0,1,1,1,4
2207,22,0,0,4,1,0,0,2,7,51.18976148689353,40011.94,18.0,717.72,0,1,1,1,0,5
2208,43,1,1,4,0,0,2,2,10,186.84,3698.38,18.0,693.2898306220413,1,0,0,0,0,3
2209,50,0,2,4,1,2,1,2,16,46.11,48283.81,5.0,741.49,0,1,0,0,7,3
2210,31,0,2,2,0,2,1,0,10,79.15,40685.79,15.976715237406287,655.15,1,0,0,0,0,4
2211,12,1,1,2,0,1,1,1,18,97.4,28901.1,36.61576542913897,580.47,0,1,0,0,0,5
2212,61,1,1,3,1,1,1,1,-999,43.26,3929.76,16.0,753.83,1,0,1,3,0,3
2213,38,0,1,1,0,2,1,2,13,30.83,36343.26,15.976715237406287,631.58,1,0,1,2,0,4
2214,61,1,0,5,1,2,1,2,14,2770.56,44880.09,13.0,724.02,1,0,0,0,1,3
2215,52,0,1,5,0,2,1,0,19,34.61,14716.9,20.0,686.8821987429081,0,1,1,1,2,3
2216,31,1,0,2,0,2,2,1,13,34.92,22123.4,14.0,614.85,1,0,1,2,0,4
2217,39,1,0,4,0,1,2,0,12,394.2,53287.99,15.976715237406287,818.74,1,0,0,0,6,1
2218,52,1,1,2,0,2,1,2,23,-776.4736502777721,35163.56,21.0,686.8821987429081,0,1,0,0,2,4
2219,48,1,1,0,1,0,1,2,18,159.65,42432.89,24.0,861.0106861185022,0,1,0,0,0,5
2220,21,0,1,1,0,1,0,1,14,438.72,45132.64,18.0,770.47,1,0,1,2,1,3
2221,47,0,1,0,0,0,0,0,6,323.31,47642.81,6.0,607.65,1,1,1,1,2,4
2222,20,0,0,2,1,2,2,0,25,918.82,26172.63,15.976715237406287,612.46,1,0,0,0,0,5
2223,59,0,0,5,0,1,1,1,19,432.37,35431.26,16.0,728.26,0,1,1,3,4,2
2224,62,1,1,3,1,2,1,2,15,636.44,88309.89,2.0,776.75,1,1,0,0,8,1
2225,34,0,0,2,0,0,2,0,11,34.89,39203.5,15.0,686.8821987429081,0,1,0,0,7,5
2226,11,0,1,0,0,1,2,2,24,31.17,12787.46,9.0,686.8821987429081,1,0,1,3,7,4
2227,10,1,1,5,0,0,1,0,13,1192.078921874532,49017.36,18.0,703.76,0,1,1,1,0,3
2228,18,0,1,2,1,1,0,2,15,762.91,32869.75,13.0,609.85,1,0,0,0,2,5
2229,15,1,0,1,1,0,1,2,18,92.6,21500.04,17.0,671.24,1,0,1,3,0,4
2230,43,1,2,1,1,1,1,1,10,331.58,53815.27,8.0,726.67,1,1,0,0,4,2
2231,55,0,1,1,0,2,2,2,24,182.17,5278.84,25.0,709.79,1,0,0,0,7,3
2232,25,1,2,2,0,2,1,0,20,214.77,46038.72,15.976715237406287,719.28,1,0,0,0,3,4
2233,10,0,2,1,0,2,0,1,22,305.36,18049.15,25.0,715.0,1,0,0,0,3,3
2234,33,0,0,5,0,2,1,1,3,309.41,15095.13,27.0,718.14,1,0,0,0,0,4
2235,14,1,1,1,0,1,2,1,-999,104.42,38035.68,20.0,754.06,0,1,1,1,7,3
2236,30,1,1,2,1,1,1,1,14,30.54,10023.53,14.0,600.58,0,1,1,3,3,4
2237,41,0,1,5,0,1,2,2,11,150.44,15928.39,15.0,678.54,1,0,1,3,7,4
2238,39,0,2,4,0,0,1,1,17,321.45,3528.28,15.976715237406287,761.05,0,1,1,1,2,3
2239,36,1,0,2,1,1,1,2,7,-1081.406036133939,17158.48,11.0,656.9,1,0,0,0,7,4
2240,28,0,0,0,0,0,1,2,16,86.27,23171.59,27.0,661.55,0,1,1,3,7,4
2241,52,1,1,0,0,0,2,0,2,489.09,47586.07,10.0,672.11,1,0,1,3,1,5
2242,28,0,0,2,1,0,2,2,15,64.1,34523.18,13.0,672.46,0,1,1,3,0,4
2243,42,1,1,4,0,2,2,1,12,328.42,59643.48,1.0,686.8821987429081,0,1,1,2,5,1
2244,52,1,0,4,1,2,1,2,11,36.23,7106.67,-10.47533243241611,721.6,1,0,1,1,3,3
2245,34,1,1,5,1,0,0,2,9,338.62,13826.96,20.0,641.82,1,0,0,0,2,4
2246,60,0,0,1,1,2,2,1,12,1279.127872123028,22444.17,-15.753279221175504,795.73,1,0,1,3,2,3
2247,25,1,1,0,0,2,2,1,14,46.22,9369.38,15.0,507.41,1,0,1,3,3,3
2248,31,1,1,4,0,2,2,2,5,31.18,52129.52,17.0,811.2,0,1,0,0,8,1
2249,37,0,0,2,1,0,1,1,9,1100.1374478990958,41130.11,15.976715237406287,609.3,1,0,1,1,0,4
2250,57,1,0,1,0,2,1,2,13,440.33,7779.88,6.0,763.39,0,1,0,0,8,2
2251,60,1,0,2,1,1,2,2,2,-1021.6154295489245,13241.8,16.0,533.76,0,1,1,2,3,5
2252,56,1,0,3,0,0,1,1,6,106.98,86547.04,15.0,790.94,0,1,0,0,4,2
2253,44,0,0,0,0,0,0,0,13,443.84,30913.21,15.976715237406287,695.04,1,0,0,0,7,5
2254,35,0,0,4,0,2,0,1,17,470.45,73435.51,11.0,686.8821987429081,1,0,0,0,5,2
2255,35,1,0,3,0,0,0,2,20,482.77,8901.83,5.0,780.45,1,0,1,2,0,3
2256,41,1,0,5,1,0,1,2,21,161.57,49711.43,21.0,686.4,1,0,0,0,2,4
2257,12,1,0,2,0,2,1,2,15,372.05,47418.27,18.0,696.18,0,1,1,1,0,4
